-58.2,-64
-56.792,-62.505
-56.792,-62.505
-56.786,-62.488
-56.78,-62.472
-56.774,-62.455
-56.768,-62.438
-56.762,-62.422
-56.756,-62.405
-56.75,-62.388
-56.743,-62.372
-56.737,-62.355
-56.731,-62.338
-56.725,-62.322
-56.719,-62.305
-56.713,-62.288
-56.707,-62.271
-56.701,-62.255
-56.695,-62.238
-56.689,-62.221
-56.682,-62.204
-56.676,-62.188
-56.67,-62.171
-56.671,-62.132
-56.673,-62.094
-56.674,-62.055
-56.675,-62.017
-56.676,-61.978
-56.677,-61.939
-56.678,-61.9
-56.679,-61.862
-56.681,-61.823
-56.682,-61.784
-56.683,-61.745
-56.684,-61.706
-56.685,-61.667
-56.686,-61.628
-56.687,-61.589
-56.689,-61.55
-56.69,-61.511
-56.691,-61.471
-56.692,-61.432
-56.693,-61.393
-56.578,-61.375
-56.464,-61.358
-56.349,-61.341
-56.235,-61.323
-56.12,-61.306
-56.006,-61.288
-55.891,-61.271
-55.777,-61.253
-55.663,-61.236
-55.548,-61.218
-55.434,-61.2
-55.319,-61.183
-55.205,-61.165
-55.091,-61.147
-54.977,-61.13
-54.862,-61.112
-54.748,-61.094
-54.634,-61.077
-54.52,-61.059
-54.405,-61.041
-54.394,-61.037
-54.382,-61.033
-54.37,-61.029
-54.359,-61.026
-54.347,-61.022
-54.335,-61.018
-54.323,-61.014
-54.312,-61.01
-54.3,-61.006
-54.288,-61.002
-54.277,-60.999
-54.265,-60.995
-54.253,-60.991
-54.241,-60.987
-54.23,-60.983
-54.218,-60.979
-54.206,-60.975
-54.195,-60.972
-54.183,-60.968
-54.171,-60.964
-54.131,-60.953
-54.091,-60.941
-54.051,-60.93
-54.011,-60.919
-53.971,-60.907
-53.931,-60.896
-53.891,-60.884
-53.851,-60.873
-53.811,-60.862
-53.771,-60.85
-53.731,-60.839
-53.691,-60.828
-53.651,-60.816
-53.611,-60.805
-53.571,-60.793
-53.531,-60.782
-53.491,-60.771
-53.451,-60.759
-53.411,-60.748
-53.372,-60.736
-53.344,-60.722
-53.317,-60.707
-53.29,-60.693
-53.263,-60.678
-53.236,-60.664
-53.209,-60.649
-53.182,-60.634
-53.155,-60.62
-53.128,-60.605
-53.101,-60.591
-53.074,-60.576
-53.047,-60.561
-53.019,-60.547
-52.992,-60.532
-52.965,-60.518
-52.938,-60.503
-52.911,-60.488
-52.884,-60.474
-52.857,-60.459
-52.83,-60.444
-52.806,-60.45
-52.783,-60.455
-52.759,-60.46
-52.735,-60.465
-52.711,-60.47
-52.687,-60.476
-52.663,-60.481
-52.639,-60.486
-52.615,-60.491
-52.592,-60.497
-52.568,-60.502
-52.544,-60.507
-52.52,-60.512
-52.496,-60.518
-52.472,-60.523
-52.448,-60.528
-52.425,-60.533
-52.401,-60.538
-52.377,-60.544
-52.353,-60.549
-52.33,-60.54
-52.306,-60.531
-52.283,-60.522
-52.259,-60.513
-52.236,-60.504
-52.213,-60.495
-52.189,-60.487
-52.166,-60.478
-52.143,-60.469
-52.119,-60.46
-52.096,-60.451
-52.073,-60.442
-52.049,-60.433
-52.026,-60.424
-52.003,-60.415
-51.979,-60.406
-51.956,-60.397
-51.933,-60.388
-51.909,-60.379
-51.886,-60.371
-51.861,-60.366
-51.836,-60.362
-51.811,-60.358
-51.786,-60.354
-51.761,-60.35
-51.736,-60.346
-51.711,-60.342
-51.686,-60.338
-51.661,-60.334
-51.636,-60.33
-51.611,-60.325
-51.586,-60.321
-51.561,-60.317
-51.536,-60.313
-51.512,-60.309
-51.487,-60.305
-51.462,-60.301
-51.437,-60.297
-51.412,-60.293
-51.387,-60.289
-51.377,-60.287
-51.368,-60.285
-51.358,-60.283
-51.348,-60.281
-51.339,-60.28
-51.329,-60.278
-51.319,-60.276
-51.31,-60.274
-51.3,-60.273
-51.29,-60.271
-51.281,-60.269
-51.271,-60.267
-51.262,-60.265
-51.252,-60.264
-51.242,-60.262
-51.233,-60.26
-51.223,-60.258
-51.213,-60.257
-51.204,-60.255
-51.194,-60.253
-51.181,-60.252
-51.168,-60.25
-51.155,-60.249
-51.142,-60.247
-51.129,-60.246
-51.115,-60.244
-51.102,-60.243
-51.089,-60.242
-51.076,-60.24
-51.063,-60.239
-51.05,-60.237
-51.037,-60.236
-51.024,-60.234
-51.011,-60.233
-50.997,-60.231
-50.984,-60.23
-50.971,-60.229
-50.958,-60.227
-50.945,-60.226
-50.932,-60.224
-50.913,-60.223
-50.893,-60.221
-50.874,-60.22
-50.855,-60.218
-50.835,-60.216
-50.816,-60.215
-50.797,-60.213
-50.777,-60.212
-50.758,-60.21
-50.739,-60.209
-50.719,-60.207
-50.7,-60.206
-50.681,-60.204
-50.661,-60.203
-50.642,-60.201
-50.6667,-60.25
-50.623,-60.199
-50.603,-60.198
-50.584,-60.196
-50.565,-60.195
-50.545,-60.193
-50.52,-60.195
-50.495,-60.196
-50.47,-60.198
-50.445,-60.199
-50.42,-60.201
-50.394,-60.203
-50.369,-60.204
-50.344,-60.206
-50.319,-60.207
-50.294,-60.209
-50.269,-60.21
-50.244,-60.212
-50.218,-60.213
-50.193,-60.215
-50.168,-60.216
-50.143,-60.218
-50.118,-60.22
-50.093,-60.221
-50.068,-60.223
-50.042,-60.224
-50.004,-60.223
-49.966,-60.222
-49.928,-60.222
-49.89,-60.221
-49.852,-60.22
-49.814,-60.219
-49.775,-60.218
-49.737,-60.217
-49.699,-60.216
-49.661,-60.216
-49.623,-60.215
-49.585,-60.214
-49.546,-60.213
-49.508,-60.212
-49.47,-60.211
-49.432,-60.21
-49.394,-60.209
-49.356,-60.209
-49.318,-60.208
-49.279,-60.207
-49.245,-60.205
-49.21,-60.203
-49.175,-60.201
-49.14,-60.199
-49.106,-60.197
-49.071,-60.195
-49.036,-60.192
-49.001,-60.19
-48.967,-60.188
-48.932,-60.186
-48.897,-60.184
-48.862,-60.182
-48.828,-60.18
-48.793,-60.178
-48.758,-60.176
-48.723,-60.174
-48.689,-60.172
-48.654,-60.17
-48.619,-60.168
-48.585,-60.165
-48.569,-60.165
-48.554,-60.164
-48.538,-60.163
-48.523,-60.162
-48.508,-60.161
-48.492,-60.16
-48.477,-60.159
-48.461,-60.158
-48.446,-60.157
-48.431,-60.156
-48.415,-60.155
-48.4,-60.154
-48.384,-60.153
-48.369,-60.152
-48.354,-60.151
-48.338,-60.15
-48.323,-60.149
-48.307,-60.148
-48.292,-60.147
-48.277,-60.146
-48.269,-60.146
-48.261,-60.147
-48.254,-60.147
-48.246,-60.147
-48.238,-60.147
-48.231,-60.147
-48.223,-60.147
-48.215,-60.147
-48.208,-60.148
-48.2,-60.148
-48.192,-60.148
-48.185,-60.148
-48.177,-60.148
-48.169,-60.148
-48.162,-60.149
-48.154,-60.149
-48.146,-60.149
-48.138,-60.149
-48.131,-60.149
-48.123,-60.149
-48.102,-60.148
-48.08,-60.147
-48.059,-60.146
-48.038,-60.145
-48.016,-60.144
-47.995,-60.143
-47.974,-60.141
-47.952,-60.14
-47.931,-60.139
-47.909,-60.138
-47.888,-60.137
-47.867,-60.136
-47.845,-60.134
-47.824,-60.133
-47.803,-60.132
-47.781,-60.131
-47.76,-60.13
-47.738,-60.129
-47.717,-60.127
-47.696,-60.126
-47.678,-60.127
-47.66,-60.128
-47.642,-60.129
-47.624,-60.131
-47.606,-60.132
-47.588,-60.133
-47.57,-60.134
-47.552,-60.135
-47.534,-60.136
-47.516,-60.137
-47.498,-60.138
-47.48,-60.139
-47.462,-60.14
-47.444,-60.141
-47.426,-60.142
-47.408,-60.143
-47.39,-60.144
-47.372,-60.145
-47.354,-60.147
-47.336,-60.148
-47.307,-60.158
-47.279,-60.168
-47.251,-60.179
-47.222,-60.189
-47.194,-60.2
-47.166,-60.21
-47.137,-60.22
-47.109,-60.231
-47.081,-60.241
-47.052,-60.251
-47.024,-60.262
-46.996,-60.272
-46.967,-60.282
-46.939,-60.293
-46.911,-60.303
-46.882,-60.313
-46.854,-60.324
-46.825,-60.334
-46.797,-60.344
-46.769,-60.355
-46.631,-60.383
-46.492,-60.412
-46.354,-60.441
-46.216,-60.469
-46.078,-60.498
-45.94,-60.526
-45.801,-60.555
-45.663,-60.583
-45.525,-60.611
-45.386,-60.64
-45.248,-60.668
-45.109,-60.696
-44.971,-60.724
-44.832,-60.752
-44.693,-60.78
-44.555,-60.809
-44.416,-60.836
-44.277,-60.864
-44.139,-60.892
-52.6667,-62.8333
-49.8333,-63
-49.6667,-63
-49.6667,-63.0833
-49.5833,-63.1667
-49.4167,-63.25
-49.5,-63.3333
-50.25,-63.4167
-50.1667,-63.4167
-50.0833,-63.4167
-51,-63.5
-50.9167,-63.5
-50.8333,-63.5
-51.4167,-63.5833
-51.3333,-63.5833
-51.25,-63.5833
-51.1667,-63.5833
-51.4167,-63.6667
-51.3333,-63.6667
-51.3333,-63.75
-51.4167,-63.8333
-51.3333,-63.8333
-51.5833,-63.9167
-51.5,-63.9167
-51.9167,-64
-58.2,-64
